Time,Protcol,Flag,Family,Clusters,SeddAddress,ExpAddress,BTC,USD,Netflow_Bytes,IPaddress,Threats,Port,Prediction
34,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,871,A,SSH,5061,S
30,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,876,A,SSH,5061,S
7,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,881,A,SSH,5061,S
38,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,886,A,SSH,5061,S
8,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,891,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,896,A,SSH,5061,S
42,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,901,A,SSH,5061,S
12,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,906,A,SSH,5061,S
5,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,911,A,SSH,5061,S
46,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,916,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,921,A,SSH,5061,S
9,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,926,A,SSH,5061,S
50,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,931,A,SSH,5061,S
5,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,936,A,SSH,5061,S
13,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,941,A,SSH,5061,S
3,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,946,A,SSH,5061,S
9,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,951,A,SSH,5061,S
17,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,956,A,SSH,5061,S
7,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,961,A,SSH,5061,S
13,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,966,A,SSH,5061,S
4,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,971,A,SSH,5061,S
11,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,976,A,SSH,5061,S
17,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,981,A,SSH,5061,S
8,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,986,A,SSH,5061,S
15,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,991,A,SSH,5061,S
9,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,996,A,SSH,5061,S
5,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1001,A,SSH,5061,S
6,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1006,A,SSH,5061,S
6,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1011,A,SSH,5061,S
9,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1016,A,SSH,5061,S
10,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1021,A,SSH,5061,S
6,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1026,A,SSH,5061,S
13,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1031,A,SSH,5061,S
14,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1036,A,SSH,5061,S
12,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1041,A,SSH,5061,S
10,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1046,A,SSH,5061,S
8,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1051,A,SSH,5061,S
7,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1056,A,SSH,5061,S
5,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1061,A,SSH,5061,S
7,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1066,A,SSH,5061,S
5,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1071,A,SSH,5061,S
3,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1076,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1081,A,SSH,5061,S
8,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1086,A,SSH,5061,S
6,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1091,A,SSH,5061,S
4,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1096,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1101,A,SSH,5061,S
9,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1106,A,SSH,5061,S
7,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1111,A,SSH,5061,S
5,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1116,A,SSH,5061,S
3,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1121,A,SSH,5061,S
7,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1126,A,SSH,5061,S
5,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1131,A,SSH,5061,S
3,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1136,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1141,A,SSH,5061,S
5,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1146,A,SSH,5061,S
3,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1151,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1156,A,SSH,5061,S
2,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1161,A,SSH,5061,S
4,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1166,A,SSH,5061,S
9,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1171,A,SSH,5061,S
14,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1176,A,SSH,5061,S
19,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1181,A,SSH,5061,S
24,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1186,A,SSH,5061,S
4,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1191,A,SSH,5061,S
9,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1196,A,SSH,5061,S
4,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1201,A,SSH,5061,S
9,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1206,A,SSH,5061,S
14,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1211,A,SSH,5061,S
19,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1216,A,SSH,5061,S
5,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1221,A,SSH,5061,S
2,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1226,A,SSH,5061,S
7,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1231,A,SSH,5061,S
2,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1236,A,SSH,5061,S
2,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1241,A,SSH,5061,S
3,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1246,A,SSH,5061,S
6,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1251,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1256,A,SSH,5061,S
4,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1261,A,SSH,5061,S
3,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1266,A,SSH,5061,S
7,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1271,A,SSH,5061,S
7,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1276,A,SSH,5061,S
7,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1281,A,SSH,5061,S
7,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1286,A,SSH,5061,S
20,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1291,A,SSH,5061,S
4,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1296,A,SSH,5061,S
2,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1301,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1306,A,SSH,5061,S
6,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1311,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1316,A,SSH,5061,S
5,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1321,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1326,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1331,A,SSH,5061,S
10,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1336,A,SSH,5061,S
5,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1341,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1346,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1351,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1356,A,SSH,5061,S
6,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1361,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1366,A,SSH,5061,S
0,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1371,A,SSH,5061,S
6,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1376,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1381,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1386,A,SSH,5061,S
7,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1391,A,SSH,5061,S
2,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1396,A,SSH,5061,S
8,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1401,A,SSH,5061,S
7,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1406,A,SSH,5061,S
2,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1411,A,SSH,5061,S
3,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1416,A,SSH,5061,S
30,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1421,A,SSH,5061,S
25,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1426,A,SSH,5061,S
3,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1431,A,SSH,5061,S
2,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1436,A,SSH,5061,S
5,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1441,A,SSH,5061,S
5,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1446,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1451,A,SSH,5061,S
3,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1456,A,SSH,5061,S
5,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1461,A,SSH,5061,S
3,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1466,A,SSH,5061,S
2,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1471,A,SSH,5061,S
3,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1476,A,SSH,5061,S
4,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1481,A,SSH,5061,S
9,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1486,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1491,A,SSH,5061,S
9,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1496,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1501,A,SSH,5061,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1506,A,SSH,5061,S
50,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1511,A,SSH,5061,S
42,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1516,A,SSH,5061,S
34,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1521,A,SSH,5061,S
26,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1526,A,SSH,5061,S
18,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1531,A,SSH,5061,S
10,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1536,A,SSH,5061,S
2,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1541,A,SSH,5061,S
6,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1546,A,SSH,5061,S
4,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1551,A,SSH,5061,S
6,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1556,A,SSH,5061,S
9,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1561,A,SSH,5061,S
12,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1566,A,SSH,5061,S
15,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1571,A,SSH,5061,S
18,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1576,A,SSH,5061,S
21,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1581,A,SSH,5061,S
24,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1586,A,SSH,5061,S
27,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1591,A,SSH,5061,S
30,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1596,A,SSH,5061,S
33,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1601,A,SSH,5061,S
36,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1606,A,SSH,5062,S
39,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1611,A,SSH,5062,S
42,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1616,A,SSH,5062,S
45,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1621,A,SSH,5062,S
48,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1626,C,SSH,5062,S
51,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1631,C,SSH,5062,S
54,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1636,C,SSH,5062,S
52,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1641,C,SSH,5062,S
50,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1646,C,SSH,5062,S
48,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1651,C,SSH,5062,S
46,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1656,C,SSH,5062,S
44,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1661,C,SSH,5062,S
42,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1666,C,SSH,5062,S
40,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1671,C,SSH,5062,S
38,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1676,C,SSH,5062,S
36,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1681,C,SSH,5062,S
34,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1686,C,SSH,5062,S
32,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1691,C,SSH,5062,S
30,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1696,C,SSH,5062,S
28,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1701,C,SSH,5062,S
26,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1706,C,SSH,5062,S
24,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1711,C,SSH,5062,S
22,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1716,C,SSH,5062,S
20,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1721,C,SSH,5062,S
18,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1726,C,SSH,5062,S
16,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1731,C,SSH,5062,S
14,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1736,C,SSH,5062,S
12,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1741,C,SSH,5062,S
5,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1746,C,SSH,5062,S
3,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1751,C,SSH,5062,S
1,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1756,C,SSH,5062,S
2,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1761,C,SSH,5062,S
4,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1766,C,SSH,5062,S
6,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1771,C,SSH,5062,S
8,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1776,C,SSH,5062,S
10,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1781,C,SSH,5062,S
12,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1786,C,SSH,5062,S
14,UDP,ARF,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1791,C,SSH,5062,S
16,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1796,C,SSH,5062,S
18,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1801,C,SSH,5062,S
20,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1806,C,SSH,5062,S
22,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1811,C,SSH,5062,S
24,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1816,C,SSH,5062,S
26,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1821,C,SSH,5062,S
28,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1826,C,SSH,5062,S
30,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1831,C,SSH,5062,S
32,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1836,C,SSH,5062,S
34,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1841,C,SSH,5062,S
36,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1846,C,SSH,5062,S
38,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1851,C,SSH,5062,S
40,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1856,C,SSH,5062,S
42,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1861,C,SSH,5062,S
44,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1866,C,SSH,5062,S
46,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1871,C,SSH,5062,S
48,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1876,C,SSH,5062,S
50,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1881,C,SSH,5062,S
52,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1886,C,SSH,5062,S
54,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1891,C,SSH,5062,S
4,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1896,C,SSH,5062,S
40,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1901,C,SSH,5062,S
37,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1906,C,SSH,5062,S
34,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1911,C,SSH,5062,S
31,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1916,C,SSH,5062,S
28,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1921,C,SSH,5062,S
25,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1926,C,SSH,5062,S
22,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1931,C,SSH,5062,S
19,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1936,C,SSH,5062,S
16,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1941,C,SSH,5062,S
1,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1946,C,SSH,5062,S
5,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1951,C,SSH,5062,S
2,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1956,C,SSH,5062,S
6,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1961,C,SSH,5062,S
3,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1966,C,SSH,5062,S
1,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1971,C,SSH,5062,S
9,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1976,C,SSH,5062,S
6,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1981,C,SSH,5062,S
4,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1986,C,SSH,5062,S
12,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1991,C,SSH,5062,S
9,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,1996,C,SSH,5062,S
7,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2001,C,SSH,5062,S
15,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2006,C,SSH,5062,S
12,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2011,C,SSH,5062,S
3,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2016,C,SSH,5062,S
18,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2021,C,SSH,5062,S
15,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2026,C,SSH,5062,S
6,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2031,C,SSH,5062,S
21,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2036,C,SSH,5062,S
18,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2041,C,SSH,5062,S
9,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2046,C,SSH,5062,S
2,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2051,C,SSH,5062,S
21,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2056,C,SSH,5062,S
12,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2061,C,SSH,5062,S
5,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2066,C,SSH,5062,S
24,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2071,C,SSH,5062,S
15,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2076,C,SSH,5062,S
8,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2081,C,SSH,5062,S
27,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2086,C,SSH,5062,S
18,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2091,C,SSH,5062,S
6,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2096,C,SSH,5062,S
30,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2101,C,SSH,5062,S
21,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2106,C,SSH,5062,S
9,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2111,C,SSH,5062,S
33,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2116,C,SSH,5062,S
24,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2121,C,SSH,5062,S
12,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2126,C,SSH,5062,S
36,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2131,C,SSH,5062,S
4,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2136,C,SSH,5062,S
15,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2141,C,SSH,5062,S
39,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2146,C,SSH,5062,S
7,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2151,C,SSH,5062,S
18,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2156,C,SSH,5062,S
42,UDP,AP,EDA2,1,1DA11mPS,1SYSTEMQ,11,18454,2161,C,SSH,5062,S
